FILE,CELL,N_Q570,N_Q670,N_GFP,dose,normalized_Q570
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_1,66,111,7,1,0.5945945945945946
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_2,68,145,1,1,0.4689655172413793
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_3,99,67,13,1,1.4776119402985075
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_4,120,82,6,1,1.4634146341463414
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_5,111,133,22,1,0.8345864661654135
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_6,52,149,11,1,0.348993288590604
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_7,114,128,9,1,0.890625
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_8,105,125,9,1,0.84
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_9,78,102,6,1,0.7647058823529411
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_10,70,88,10,1,0.7954545454545454
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_11,59,124,10,1,0.47580645161290325
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_12,105,92,13,1,1.141304347826087
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_13,54,130,5,1,0.4153846153846154
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_1,103,73,8,1,1.4109589041095891
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_2,79,244,17,1,0.3237704918032787
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_3,103,176,10,1,0.5852272727272727
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_4,18,29,8,1,0.6206896551724138
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_5,68,126,15,1,0.5396825396825397
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_6,18,152,16,1,0.11842105263157894
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_7,81,86,8,1,0.9418604651162791
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_8,56,85,25,1,0.6588235294117647
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_9,104,140,18,1,0.7428571428571429
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_10,104,207,4,1,0.5024154589371981
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_11,16,199,1,1,0.08040201005025126
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_12,146,166,23,1,0.8795180722891566
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_13,149,149,6,1,1
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_14,78,194,11,1,0.4020618556701031
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_15,123,106,7,1,1.1603773584905661
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_16,48,67,1,1,0.7164179104477612
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_18,65,217,27,1,0.2995391705069124
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_19,152,145,16,1,1.0482758620689656
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_20,99,92,8,1,1.076086956521739
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_21,1,4,1,1,0.25
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_22,127,93,13,1,1.3655913978494623
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_23,48,115,22,1,0.41739130434782606
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_08_R3D_D3D_Q570_outline.txt,Cell_CP_24,82,97,17,1,0.845360824742268
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_1,109,98,27,1,1.1122448979591837
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_3,128,74,8,1,1.7297297297297298
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_4,11,307,0,1,0.035830618892508145
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_5,52,51,13,1,1.0196078431372548
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_6,80,88,31,1,0.9090909090909091
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_7,135,156,10,1,0.8653846153846154
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_8,79,180,18,1,0.4388888888888889
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_9,77,159,10,1,0.48427672955974843
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_10,102,217,14,1,0.4700460829493088
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_11,106,46,9,1,2.3043478260869565
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_12,133,68,6,1,1.9558823529411764
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_09_R3D_D3D_Q570_outline.txt,Cell_CP_14,90,95,19,1,0.9473684210526315
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_1,53,51,18,1,1.0392156862745099
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_2,113,146,5,1,0.773972602739726
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_3,39,115,7,1,0.3391304347826087
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_4,96,58,16,1,1.6551724137931034
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_6,64,162,0,1,0.3950617283950617
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_7,117,73,14,1,1.6027397260273972
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_8,105,175,16,1,0.6
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_9,22,173,3,1,0.12716763005780346
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_10,78,62,12,1,1.2580645161290323
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_11,3,292,0,1,0.010273972602739725
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_12,92,116,19,1,0.7931034482758621
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_13,32,99,3,1,0.32323232323232326
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_14,76,41,5,1,1.853658536585366
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_16,23,160,2,1,0.14375
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_17,77,86,2,1,0.8953488372093024
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_18,87,55,11,1,1.5818181818181818
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_19,129,156,5,1,0.8269230769230769
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_20,144,136,19,1,1.0588235294117647
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_21,91,132,14,1,0.6893939393939394
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_22,92,169,23,1,0.5443786982248521
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_24,56,46,10,1,1.2173913043478262
20200715_DT40_RELAGFP_NFKBIA_M4_1ugml_10_R3D_D3D_Q570_outline.txt,Cell_CP_25,7,14,1,1,0.5
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_1,64,170,19,10,0.3764705882352941
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_2,107,84,15,10,1.2738095238095237
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_3,91,164,21,10,0.5548780487804879
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_4,21,49,1,10,0.42857142857142855
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_5,12,21,0,10,0.5714285714285714
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_6,87,195,15,10,0.4461538461538462
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_7,108,66,5,10,1.6363636363636365
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_8,54,47,3,10,1.148936170212766
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_9,49,65,3,10,0.7538461538461538
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_10,37,71,3,10,0.5211267605633803
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_11,61,94,10,10,0.648936170212766
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_01_R3D_D3D_Q570_outline.txt,Cell_CP_12,131,89,16,10,1.4719101123595506
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_1,88,175,20,10,0.5028571428571429
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_2,162,147,14,10,1.1020408163265305
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_3,73,161,17,10,0.453416149068323
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_4,111,148,15,10,0.75
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_5,117,141,26,10,0.8297872340425532
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_6,78,80,5,10,0.975
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_7,79,80,6,10,0.9875
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_9,132,79,15,10,1.6708860759493671
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_10,98,153,3,10,0.6405228758169934
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_11,86,106,14,10,0.8113207547169812
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_02_R3D_D3D_Q570_outline.txt,Cell_CP_12,82,62,5,10,1.3225806451612903
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_1,123,97,10,10,1.268041237113402
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_2,102,79,12,10,1.2911392405063291
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_3,137,262,19,10,0.5229007633587787
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_4,67,104,13,10,0.6442307692307693
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_5,9,321,4,10,0.028037383177570093
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_6,190,115,13,10,1.6521739130434783
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_7,62,155,2,10,0.4
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_8,123,166,36,10,0.7409638554216867
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_9,96,182,18,10,0.5274725274725275
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_10,91,110,30,10,0.8272727272727273
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_11,99,88,18,10,1.125
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_12,116,183,8,10,0.6338797814207651
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_13,97,134,15,10,0.7238805970149254
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_14,85,84,11,10,1.0119047619047619
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_15,59,233,15,10,0.2532188841201717
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_16,89,118,11,10,0.7542372881355932
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_17,169,117,7,10,1.4444444444444444
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_03_R3D_D3D_Q570_outline.txt,Cell_CP_18,164,121,18,10,1.3553719008264462
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_1,11,175,0,10,0.06285714285714286
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_2,111,158,16,10,0.7025316455696202
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_3,167,116,1,10,1.4396551724137931
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_5,118,80,11,10,1.475
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_7,94,101,5,10,0.9306930693069307
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_8,236,245,11,10,0.963265306122449
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_9,86,106,9,10,0.8113207547169812
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_10,158,102,5,10,1.5490196078431373
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_11,75,59,10,10,1.271186440677966
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_12,74,76,6,10,0.9736842105263158
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_15,44,158,0,10,0.27848101265822783
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_16,95,152,9,10,0.625
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_17,159,87,3,10,1.8275862068965518
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_18,85,145,6,10,0.5862068965517241
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_19,53,80,14,10,0.6625
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_20,137,95,8,10,1.4421052631578948
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_21,87,110,4,10,0.7909090909090909
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_22,83,52,3,10,1.5961538461538463
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_04_R3D_D3D_Q570_outline.txt,Cell_CP_23,18,34,10,10,0.5294117647058824
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_1,70,31,0,10,2.2580645161290325
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_2,142,73,4,10,1.9452054794520548
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_3,71,368,14,10,0.19293478260869565
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_4,103,103,2,10,1
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_5,57,153,10,10,0.37254901960784315
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_6,60,132,8,10,0.45454545454545453
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_7,98,123,7,10,0.7967479674796748
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_8,90,203,3,10,0.4433497536945813
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_9,76,71,1,10,1.0704225352112675
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_10,137,103,7,10,1.3300970873786409
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_11,131,151,1,10,0.8675496688741722
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_12,106,85,7,10,1.2470588235294118
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_13,67,81,2,10,0.8271604938271605
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_14,28,148,0,10,0.1891891891891892
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_15,131,154,5,10,0.8506493506493507
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_16,158,181,0,10,0.8729281767955801
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_17,121,168,2,10,0.7202380952380952
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_18,93,116,1,10,0.8017241379310345
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_19,123,66,9,10,1.8636363636363635
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_20,121,157,10,10,0.7707006369426752
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_21,84,170,5,10,0.49411764705882355
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_22,60,178,1,10,0.33707865168539325
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_23,102,176,1,10,0.5795454545454546
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_05_R3D_D3D_Q570_outline.txt,Cell_CP_24,85,7,2,10,12.142857142857142
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_1,129,103,4,10,1.2524271844660195
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_2,84,113,1,10,0.7433628318584071
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_3,108,85,9,10,1.2705882352941176
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_4,91,58,8,10,1.5689655172413792
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_5,38,82,12,10,0.4634146341463415
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_6,27,107,2,10,0.2523364485981308
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_7,35,220,0,10,0.1590909090909091
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_8,111,293,16,10,0.378839590443686
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_9,46,171,0,10,0.26900584795321636
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_11,87,63,4,10,1.380952380952381
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_12,115,178,8,10,0.6460674157303371
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_13,84,97,10,10,0.865979381443299
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_15,108,85,24,10,1.2705882352941176
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_16,98,115,11,10,0.8521739130434782
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_17,79,362,17,10,0.21823204419889503
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_19,121,135,19,10,0.8962962962962963
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_20,103,149,18,10,0.6912751677852349
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_21,71,47,3,10,1.5106382978723405
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_22,83,114,11,10,0.7280701754385965
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_23,95,141,29,10,0.6737588652482269
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_24,189,121,12,10,1.56198347107438
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_25,78,138,28,10,0.5652173913043478
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_26,194,308,5,10,0.6298701298701299
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_06_R3D_D3D_Q570_outline.txt,Cell_CP_27,132,115,11,10,1.1478260869565218
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_1,72,292,28,10,0.2465753424657534
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_2,215,221,15,10,0.9728506787330317
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_3,99,99,1,10,1
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_4,126,201,15,10,0.6268656716417911
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_5,97,143,7,10,0.6783216783216783
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_6,124,134,12,10,0.9253731343283582
20200715_DT40_RELAGFP_NFKBIA_M4_10ugml_07_R3D_D3D_Q570_outline.txt,Cell_CP_7,46,120,14,10,0.38333333333333336
